App_year,companyno,companyname,scompanyno,controlno,city,town,companyaddr,ccksicco1,Sicname1,CO2,CH4,N2O,HFCs,PFCs,SF6,nf3,Tot2,tot,cause,Check_yn
107,86685142,台灣汽電共生股份有限公司官田廠,0001,R9702160,台南市,官田區,台南市官田區工業西路28號,3510,電力供應業,416251.73,1190.22,3048.27,19.63,0.00,0.00,0.00,3013.80,423523.64,依法申報,是
107,86522210,台塑石化股份有限公司麥寮三廠,0003,P5802430,雲林縣,麥寮鄉,雲林縣麥寮鄉台塑工業園區17號,1990,其他化學製品製造業,7416864.81,1583.47,20322.56,25.42,0.00,305.52,0.00,200801.95,7639903.73,依法申報,是
107,86522210,台塑石化股份有限公司麥寮二廠,0002,P5801728,雲林縣,麥寮鄉,雲林縣麥寮鄉台塑工業園區8、8-5號,1990,其他化學製品製造業,4651517.52,1199.76,17917.31,314.88,0.00,1092.12,0.00,159338.95,4831380.54,依法申報,是
107,86522210,台塑石化股份有限公司麥寮一廠,0001,P5802421,雲林縣,麥寮鄉,雲林縣麥寮鄉台塑工業園區7、15號,1810,基本化學材料製造業,15878373.11,17784.24,58601.01,535.48,0.00,4170.12,0.00,0.00,15959463.96,依法申報,是
107,86120031,信昌化學工業股份有限公司林園廠,0001,S1901066,高雄市,林園區,高雄市林園區工業三路九號,1820,石油化工原料製造業,226689.35,140.45,258.40,0.57,0.00,0.00,0.00,146518.56,373607.32,依法申報,是
107,85978401,裕鐵企業股份有限公司岡山三廠,0002,S26A0793,高雄市,燕巢區,高雄市燕巢區安招路639-2號,2544,金屬表面處理業,22662.46,56.60,12.13,1.34,0.00,0.00,0.00,10533.53,33266.06,依法申報,是
107,85978401,裕鐵企業股份有限公司岡山二廠,0001,S2602473,高雄市,燕巢區,高雄市燕巢區安招里安招路639-1號,2544,金屬表面處理業,40538.41,50.73,23.01,14.25,0.00,0.00,0.00,44754.20,85380.59,依法申報,是
107,85803825,高雄塑酯化學股份有限公司,0001,S2300447,高雄市,大社區,高雄市大社區興工路一號,1810,基本化學材料製造業,77114.35,10.46,0.63,1364.35,0.00,0.00,0.00,23225.97,101715.75,依法申報,是
107,85793919,龍慶鋼鐵企業股份有限公司,0001,E5600798,高雄市,小港區,高雄市小港區利昌街4號,2413,鋼鐵軋延及擠型業,21791.09,26.81,29.26,15.09,0.00,0.00,0.00,61160.04,83022.29,依法申報,是
107,85066002,中華紙漿股份有限公司台東廠,0003,V7500777,台東縣,臺東市,台東縣臺東市中興路4段371號,1512,紙張製造業,112020.43,1279.89,711.42,17.12,0.00,0.00,0.00,48962.49,162991.34,依法申報,是
107,85066002,中華紙漿股份有限公司久堂廠,0001,S2100223,高雄市,大樹區,高雄市大樹區久堂里久堂路112號,1512,紙張製造業,426719.77,229.10,2039.36,251.99,0.00,6.84,0.00,16166.53,445413.59,依法申報,是
107,84613756,中龍鋼鐵股份有限公司,0001,L0200633,台中市,龍井區,台中市龍井區龍昌路100號,2411,鋼鐵冶鍊業,9896898.55,337.82,70.63,1877.62,0.00,0.00,0.00,220646.65,10119831.26,依法申報,是
107,84526079,大園汽電共生股份有限公司,0001,H4702336,桃園市,大園區,桃園市大園區北港里14鄰潮音北路276號,3510,電力供應業,444941.36,151.56,1994.42,0.00,0.00,0.00,0.00,13938.16,461025.51,依法申報,是
107,84252697,榮剛材料科技股份有限公司新營廠,0000,R8400827,台南市,新營區,台南市新營區新中路35號,2411,鋼鐵冶鍊業,74089.78,138.42,98.19,12.67,0.00,0.00,0.00,83291.27,157630.33,依法申報,是
107,84149738,友達光電股份有限公司后里廠,0008,L92A0931,台中市,后里區,台中市后里區馬場路1號,2641,液晶面板及其組件製造業,6343.23,182.49,11582.99,377.52,0.00,24367.50,4290.81,370763.40,417907.95,依法申報,是
107,84149738,友達光電股份有限公司桃園分公司,0007,H5002362,桃園市,龍潭區,桃園市龍潭區三和里新和路1號,2641,液晶面板及其組件製造業,9958.89,28.33,7373.62,1122.38,0.00,12174.31,1685.26,255929.59,288272.38,依法申報,是
107,84149738,友達光電股份有限公司,0006,H4888493,桃園市,龜山區,桃園市龜山區文化里華亞二路189號,2649,其他光電材料及元件製造業,7848.29,48.19,3544.41,61.31,1034.36,6533.57,944.90,284378.36,304393.39,依法申報,是
107,84149738,友達光電股份有限公司台中廠,0005,B2313780,台中市,西屯區,台中市西屯區中部科學園區中科路1號,2641,液晶面板及其組件製造業,16526.63,481.05,28218.69,572.00,0.00,73184.58,10822.07,1113497.88,1243302.91,依法申報,是
107,84149738,友達光電股份有限公司龍科廠,0004,H5008211,桃園市,龍潭區,桃園市龍潭區龍科街228號,2641,液晶面板及其組件製造業,9072.21,94.83,6739.09,602.33,0.00,14165.64,3328.20,350994.28,384996.58,依法申報,是
107,84149738,友達光電股份有限公司L5廠,0003,O1707395,新竹市,東區,新竹市東區力行路23號,2641,液晶面板及其組件製造業,895.92,29.49,146.44,0.00,38.31,1403.57,222.91,47447.50,50184.14,依法申報,是
107,84149738,友達光電總部/友達光電股份有限公司L3B廠,0002,O1709193,新竹市,東區,新竹市東區力行二路1號,2641,液晶面板及其組件製造業,708.24,91.18,43.33,0.00,19.95,180.58,1793.62,21475.32,24312.21,依法申報,是
107,84149385,力晶科技股份有限公司P3,0003,O1747764,新竹市,東區,新竹市東區力行路16-1號,2611,積體電路製造業,4677.74,26.76,5533.92,640.51,9010.00,2381.63,29.80,141238.67,163539.03,依法申報,是
107,84149385,力晶科技股份有限公司P1/2,0002,O1748707,新竹市,東區,新竹市東區力行一路一二號,2611,積體電路製造業,13084.01,132.07,6475.93,3177.02,10702.43,9840.07,9377.34,307178.49,359967.37,依法申報,是
107,84149358,世界先進積體電路股份有限公司晶圓三廠,0003,H46B0495,桃園市,蘆竹區,桃園市蘆竹區長興里14鄰長榮路168號,2611,積體電路製造業,213.48,45.91,4910.56,3247.71,95984.15,6730.56,2895.21,183872.72,297900.30,依法申報,是
107,84149358,世界先進積體電路股份有限公司晶圓二廠,0002,O1751197,新竹市,東區,新竹市東區力行路九號,2611,積體電路製造業,2690.94,56.19,16069.32,4208.90,43226.29,1275.06,1106.89,138993.74,207627.33,依法申報,是
107,84149358,世界先進積體電路股份有限公司晶圓一廠,0001,J6300959,新竹縣,寶山鄉,新竹縣寶山鄉園區三路一二三號,2611,積體電路製造業,1604.84,95.73,9520.44,7911.81,109290.89,17757.87,2265.96,128129.09,276576.64,依法申報,是
107,83387850,三芳化學工業股份有限公司,0001,S2201154,高雄市,仁武區,高雄市仁武區鳳仁路402號,1841,合成樹脂及塑膠製造業,25334.89,85.12,16.90,70.88,0.00,0.00,0.00,27418.37,52926.16,依法申報,是
107,83078600,東南水泥股份有限公司,0001,E4900744,高雄市,楠梓區,高雄市楠梓區高楠公路屏山巷1號,2331,水泥製造業,2625.39,11.82,9.80,0.86,0.00,0.00,0.00,21406.13,24054.00,依法申報,是
107,80629340,九滎股份有限公司瓊林廠,0000,F0622537,新北市,新莊區,新北市新莊區瓊林南路301巷2號,1140,印染整理業,18571.12,14.10,88.42,0.00,0.00,0.00,0.00,4278.01,22951.65,依法申報,是
107,80601119,采鈺科技股份有限公司,0001,O1749526,新竹市,東區,新竹市東區篤行一路十二號,2699,未分類其他電子零組件製造業,1182.10,61.54,0.80,3516.00,4289.94,0.00,3343.20,22812.25,35205.84,依法申報,是
107,12800225,群創光電股份有限公司T3廠,0004,K71A2695,苗栗縣,竹南鎮,苗栗縣竹南鎮科中路12號,2641,液晶面板及其組件製造業,1762.76,40.96,5825.69,0.00,348.73,6863.63,336.41,97739.39,112917.57,依法申報,是
107,12800225,群創光電股份有限公司T1廠,0001,K7104025,苗栗縣,竹南鎮,苗栗縣竹南鎮科學路160號,2641,液晶面板及其組件製造業,2556.48,116.28,3.43,161.08,30.50,3774.66,797.75,138123.78,145563.96,依法申報,是
107,12745455,源鋼企業股份有限公司,0000,E56A7340,高雄市,小港區,高雄市小港區大業南路54號,2413,鋼鐵軋延及擠型業,30481.97,47.46,70.83,5.85,0.00,0.00,0.00,14908.44,45514.55,依法申報,是
107,12529007,環泰企業股份有限公司南崁廠,0001,H4602313,桃園市,蘆竹區,桃園市蘆竹區南青路1156巷75號,0893,製糖業,22448.29,5305.64,111.30,15.06,0.00,0.00,0.00,4782.01,32662.30,依法申報,是
107,12233428,大連化學工業股份有限公司大發廠,0003,S2005652,高雄市,大寮區,高雄市大寮區過溪里華西路8-1號,1810,基本化學材料製造業,110598.82,48.29,25.72,2444.50,0.00,0.00,0.00,586274.14,699391.47,依法申報,是
107,12233428,大連化學工業股份有限公司高雄廠,0002,S2300465,高雄市,大社區,高雄市大社區興工路1-3號,1810,基本化學材料製造業,31272.71,26.06,10.49,1624.02,0.00,0.00,0.00,65052.73,97986.00,依法申報,是
107,12233428,大連化學工業股份有限公司麥寮廠,0001,P5802387,雲林縣,麥寮鄉,雲林縣麥寮鄉中興村台塑工業園區二五號,1810,基本化學材料製造業,151586.19,59.85,62.76,0.00,0.00,0.00,0.00,720851.96,872560.76,依法申報,是
107,11914002,台灣玻璃工業股份有限公司台中廠平板三場,0005,L9100563,台中市,梧棲區,台中市梧棲區自立三街220號,2311,平板玻璃及其製品製造業,38051.58,48.86,77.15,104.73,0.00,0.00,0.00,24941.84,63224.15,依法申報,是
107,11914002,台灣玻璃工業股份有限公司台中廠,0004,L9100198,台中市,梧棲區,台中市梧棲區自強路377號,2311,平板玻璃及其製品製造業,92922.69,125.43,174.33,2.87,0.00,0.00,0.00,19425.29,112650.61,依法申報,是
107,11914002,台灣玻璃工業股份有限公司新竹廠,0003,O1703351,新竹市,香山區,新竹市香山區中華路四段470號,2312,玻璃容器製造業,112920.44,213.86,192.81,94.60,0.00,0.00,0.00,49809.49,163231.19,依法申報,是
107,11914002,台灣玻璃工業股份有限公司鹿港廠,0002,N0803765,彰化縣,鹿港鎮,彰化縣鹿港鎮鹿工路11號,2313,玻璃纖維製造業,54815.14,188.82,57.28,1144.53,0.00,0.00,0.00,99150.37,155356.14,依法申報,是
107,11914002,台灣玻璃工業股份有限公司桃園廠,0001,H5300916,桃園市,觀音區,桃園市觀音區樹林村經建五路1號,2313,玻璃纖維製造業,75959.61,125.80,104.75,2088.90,0.00,0.00,0.00,78512.18,156791.24,依法申報,是
107,11913502,台灣水泥股份有限公司蘇澳廠,0003,G3200778,宜蘭縣,蘇澳鎮,宜蘭縣蘇澳鎮永昌路46號,2331,水泥製造業,1040187.49,104.16,1624.25,10.44,0.00,0.00,0.00,65286.26,1107212.59,依法申報,是
107,11913502,台灣水泥股份有限公司花蓮廠,0002,U9100978,花蓮縣,花蓮市,花蓮縣花蓮市民孝里華東103號,2331,水泥製造業,3.51,8.21,0.06,0.00,0.00,0.00,0.00,1675.75,1687.53,依法申報,是
107,11913502,台灣水泥股份有限公司和平分公司和平廠,0001,U0100187,花蓮縣,秀林鄉,花蓮縣秀林鄉和平村和平263號,2331,水泥製造業,3180971.90,345.81,5428.04,4.06,0.00,0.00,0.00,171350.17,3358099.98,依法申報,是
107,11686106,華夏海灣塑膠股份有限公司頭份廠,0001,K7200933,苗栗縣,頭份市,民族路五七一號,1810,基本化學材料製造業,53240.39,86.57,224.90,0.43,0.00,0.00,0.00,100439.89,153992.18,依法申報,是
107,11384806,長春石油化學股份有限公司苗栗二廠,0004,K6801123,苗栗縣,苗栗市,苗栗縣苗栗市文聖里文山245號,1810,基本化學材料製造業,107014.39,97.76,49.14,1497.41,0.00,0.00,0.00,967782.15,1076440.85,依法申報,是
107,11384806,長春石油化學股份有限公司苗栗廠,0002,K6801089,苗栗縣,苗栗市,苗栗縣苗栗市福安里福星246、246-3號,1990,其他化學製品製造業,1320053.87,1410.70,6213.33,883.03,0.00,0.00,0.00,68510.50,1397071.43,依法申報,是
107,11384806,長春石油化學股份有限公司大發廠,0001,S2001314,高雄市,大寮區,高雄市大寮區建業路11號,3530,蒸汽供應業,583561.51,4363.18,2754.15,0.00,0.00,0.00,0.00,61801.71,652480.55,依法申報,是
107,11384708,長春人造樹脂廠股份有限公司大發二廠,0005,S2015916,高雄市,大寮區,高雄市大寮區華西路6號,1820,石油化工原料製造業,75208.83,40.70,0.51,0.00,0.00,0.00,0.00,222331.44,297581.47,依法申報,是
107,11384708,長春人造樹脂廠股份有限公司大發廠,0004,S2005081,高雄市,大寮區,高雄市大寮區華西路8號,1810,基本化學材料製造業,368279.83,2622.68,1740.17,325.05,0.00,0.00,0.00,194553.28,567521.01,依法申報,是
107,11384708,長春人造樹脂廠股份有限公司高雄廠,0003,S2201092,高雄市,仁武區,高雄市仁武區工業一路14號,1841,合成樹脂及塑膠製造業,33619.08,496.15,21.49,4.79,0.00,22.80,0.00,98835.38,132999.69,依法申報,是
107,11384708,長春人造樹脂廠股份有限公司新竹廠,0001,J5901658,新竹縣,湖口鄉,新竹縣湖口鄉鳳山村中華路8號,1841,合成樹脂及塑膠製造業,365755.76,235.49,1640.76,789.94,0.00,0.00,0.00,5568.36,373990.30,依法申報,是
107,11085292,中華映管股份有限公司楊梅廠,0003,H4501231,桃園市,楊梅區,桃園市楊梅區行善路80號,2641,液晶面板及其組件製造業,1709.91,1063.95,0.98,4.79,0.00,0.00,0.00,83602.69,86382.32,依法申報,是
107,11085292,中華映管股份有限公司龍潭廠,0002,H5009450,桃園市,龍潭區,桃園市龍潭區三和里1鄰華映路1號,2641,液晶面板及其組件製造業,7593.40,14987.55,2628.90,4867.71,4493.46,179180.85,2500.06,301451.16,517703.07,依法申報,是
107,11083148,東華合纖股份有限公司l新竹廠,0001,J5500526,新竹縣,竹北市,新竹縣竹北市泰和里125號,1850,人造纖維製造業,33535.17,26.39,158.57,0.00,0.00,0.00,0.00,4886.22,38606.35,依法申報,是
107,07838854,中鴻鋼鐵股份有限公司熱軋廠,0001,S1602102,高雄市,岡山區,高雄市岡山區嘉興里興隆街五七六、之一、之二、之三、之五號,2413,鋼鐵軋延及擠型業,161921.01,117.11,92.89,1.16,0.00,0.00,0.00,137299.72,299431.89,依法申報,是
107,07663290,力麗企業股份有限公司彰化化纖總廠,0001,N2902234,彰化縣,芳苑鄉,彰化縣芳苑鄉後寮村工業路38號,1850,人造纖維製造業,146248.65,587.44,661.98,4.46,0.00,0.00,0.00,67640.80,215143.33,依法申報,是
107,07568009,環球水泥股份有限公司阿蓮廠,0001,S2800200,高雄市,阿蓮區,高雄市阿蓮區崗山里95之2號,2331,水泥製造業,149.17,3.73,2.47,0.29,0.00,0.00,0.00,9759.02,9914.68,依法申報,是
107,07472834,新隆纖維染整股份有限公司桃園廠,0001,H4202215,桃園市,桃園區,桃園市桃園區春日路1733巷8號,1140,印染整理業,37338.53,44.68,177.34,1.81,0.00,0.00,0.00,9011.69,46574.05,依法申報,是
107,07435515,新光合成纖維股份有限公司中壢廠,0002,H5100952,桃園市,平鎮區,桃園市平鎮區廣仁里延平路三段二二三號,1113,人造纖維加工絲業,108769.18,255.02,236.82,1061.18,0.00,0.00,0.00,173644.94,283967.14,依法申報,是
107,07407200,富順纖維工業股份有限公司觀音廠,0001,H5301548,桃園市,觀音區,桃園市觀音區白玉里中興路200號,1140,印染整理業,31675.64,160.75,150.28,3.11,0.00,0.00,0.00,7805.54,39795.32,依法申報,是
107,07066907,中國人造纖維股份有限公司高雄總廠,0001,S2300401,高雄市,大社區,高雄市大社區經建路八號,1810,基本化學材料製造業,517429.70,212.57,2030.69,386.25,0.00,0.00,0.00,34406.23,554465.44,依法申報,是
107,07014916,大同染整股份有限公司桃園廠,0001,H4600579,桃園市,蘆竹區,桃園市蘆竹區南崁里圳佳路27號,1140,印染整理業,30956.30,32.36,147.12,0.35,0.00,0.00,0.00,9072.51,40208.65,依法申報,是
107,80354671,慶欣欣鋼鐵股份有限公司,0001,N1601229,彰化縣,伸港鄉,彰化縣伸港鄉溪底村全興工業區工西二路二號,2411,鋼鐵冶鍊業,134620.92,46.49,53.13,0.29,0.00,0.00,0.00,231638.39,366359.22,依法申報,是
107,80353271,台灣美光晶圓科技股份有限公司二廠,0002,H4888582,桃園市,龜山區,桃園市龜山區文化村華亞五路2、6號,2611,積體電路製造業,7319.90,29.35,25756.89,2783.44,15571.93,615.60,2266.00,578909.48,633252.58,依法申報,是
107,80353271,台灣美光晶圓科技股份有限公司一廠,0001,H4889454,桃園市,龜山區,桃園市龜山區文化村復興三路667號、669號及科技八路五號,2611,積體電路製造業,13465.26,53.30,43161.04,4188.34,17925.98,3767.47,7622.19,512244.25,602427.83,依法申報,是
107,79837539,盛餘股份有限公司,0001,E5600565,高雄市,小港區,高雄市小港區中林路11號,2544,金屬表面處理業,25593.01,29.70,18.71,42.89,0.00,13.68,0.00,53878.02,79576.01,依法申報,是
107,79254702,協勝發鋼鐵廠股份有限公司,0001,E5600332,高雄市,小港區,高雄市小港區店鎮里光陽街七號,2411,鋼鐵冶鍊業,87359.61,60.43,57.60,2.51,0.00,0.00,0.00,205135.00,292615.15,依法申報,是
107,75947936,燁輝企業股份有限公司高雄一廠,0001,S2500536,高雄市,橋頭區,高雄市橋頭區芋寮路369號,2544,金屬表面處理業,60604.66,127.47,38.74,11.15,0.00,0.00,0.00,78440.54,139222.56,依法申報,是
107,75708007,台灣塑膠工業股份有限公司林園廠,0008,S1900685,高雄市,林園區,高雄市林園區石化一路1號,1810,基本化學材料製造業,667381.62,312.36,2684.95,686.16,0.00,136.80,0.00,138918.56,810120.46,依法申報,是
107,75708007,台灣塑膠工業股份有限公司冬山廠,0006,G3700880,宜蘭縣,冬山鄉,宜蘭縣冬山鄉東福路201號,2392,石灰製造業,147801.83,32.27,245.91,0.00,0.00,0.00,0.00,16582.91,164662.91,依法申報,是
107,75708007,台灣塑膠工業股份有限公司仁武廠,0005,S2201109,高雄市,仁武區,高雄市仁武區水管路一○○號,1810,基本化學材料製造業,2449274.45,923.97,10958.68,2439.02,0.00,243.96,0.00,72290.15,2536130.23,依法申報,是
107,75708007,台灣塑膠工業股份有限公司麥寮廠,0002,P5801602,雲林縣,麥寮鄉,雲林縣麥寮鄉中興村台塑工業園區一號,1990,其他化學製品製造業,477134.41,422.08,402.30,12562.33,0.00,221.16,0.00,4128729.79,4619472.06,依法申報,是
